Year,Month,State,Utility Number,Utility Name,Data Status,Residential,Commercial,Industrial,Transportation,Total
2014,10,AR,814,Entergy Arkansas Inc,Final,107,21,0,0,128
2014,10,AR,817,Arkansas Valley Elec Coop Corp,Final,22,1,0,0,23
2014,10,AR,3093,Carroll Electric Coop Corp - (AR),Final,63,0,0,0,63
2014,10,AR,5860,Empire District Electric Co,Final,1,0,0,0,1
2014,10,AR,6342,First Electric Coop Corp,Final,34,0,0,0,34
2014,10,AR,13718,City of North Little Rock - (AR),Final,3,5,0,0,8
2014,10,AR,14063,Oklahoma Gas & Electric Co,Final,11,4,0,0,15
2014,10,AR,17698,Southwestern Electric Power Co,Final,13,13,0,0,26
2014,10,AR,99999,State Adjustment,Final,0,0,0,0,0
2014,10,AZ,176,Ajo Improvement Co,Final,0,3,0,0,3
2014,10,AZ,803,Arizona Public Service Co,Final,28178,1079,0,0,29257
2014,10,AZ,12919,Morenci Water and Electric,Final,0,3,0,0,3
2014,10,AZ,16572,Salt River Project,Final,10842,296,49,0,11187
2014,10,AZ,19189,Trico Electric Cooperative Inc,Final,749,17,0,0,766
2014,10,AZ,19728,"UNS Electric, Inc",Final,1213,74,8,0,1295
2014,10,AZ,21538,"Mohave Electric Cooperative, I",Final,346,62,0,0,408
2014,10,AZ,24211,Tucson Electric Power Co,Final,5644,57,219,0,5920
2014,10,AZ,99999,State Adjustment,Final,0,0,0,0,0
2014,10,CA,9216,Imperial Irrigation District,Final,1204,123,0,0,1327
2014,10,CA,11208,Los Angeles Department of Water & Power,Final,13038,602,0,0,13640
2014,10,CA,12745,Modesto Irrigation District,Final,1291,62,20,0,1373
2014,10,CA,14328,Pacific Gas & Electric Co,Final,135301,4762,1396,0,141459
2014,10,CA,14354,PacifiCorp,Final,147,23,7,0,177
2014,10,CA,14534,City of Pasadena - (CA),Final,312,20,0,0,332
2014,10,CA,16534,Sacramento Municipal Util Dist,Final,7339,221,40,0,7600
2014,10,CA,16609,San Diego Gas & Electric Co,Final,43774,948,35,0,44757
2014,10,CA,17609,Southern California Edison Co,Final,93845,3066,511,0,97422
2014,10,CA,17612,Bear Valley Electric Service,Final,113,0,0,0,113
2014,10,CA,19281,Turlock Irrigation District,Final,726,16,82,0,824
2014,10,CA,99999,State Adjustment,Final,0,0,0,0,0
2014,10,CO,3989,City of Colorado Springs - (CO),Final,314,61,0,0,375
2014,10,CO,6604,City of Fort Collins - (CO),Final,285,46,3,0,334
2014,10,CO,9336,Intermountain Rural Elec Assn,Final,313,4,0,0,317
2014,10,CO,12866,Moon Lake Electric Assn Inc,Final,0,5,0,0,5
2014,10,CO,15257,"Poudre Valley R  E  A, Inc",Final,142,9,0,0,151
2014,10,CO,15466,Public Service Co of Colorado,Final,19408,2044,10,0,21462
2014,10,CO,16603,"San Luis Valley R E C, Inc",Final,50,9,2,0,61
2014,10,CO,19499,"United Power, Inc",Final,229,11,1,0,241
2014,10,CO,27058,"High West Energy, Inc",Final,1,0,0,0,1
2014,10,CO,56146,Black Hills/Colorado Elec.Util,Final,580,183,2,0,765
2014,10,CO,99999,State Adjustment,Final,0,0,0,0,0
2014,10,CT,4176,Connecticut Light & Power Co,Final,5437,615,18,0,6070
2014,10,CT,7716,Groton Dept of Utilities - (CT),Final,2,0,0,0,2
2014,10,CT,19497,United Illuminating Co,Final,881,70,10,0,961
2014,10,CT,20038,Town of Wallingford - (CT),Final,2,2,0,0,4
2014,10,CT,99999,State Adjustment,Final,0,0,0,0,0
2014,10,DC,15270,Potomac Electric Power Co,Final,1326,86,0,0,1412
2014,10,DC,99999,State Adjustment,Final,0,0,0,0,0
2014,10,DE,5027,Delmarva Power,Final,1418,196,8,0,1622
2014,10,DE,5070,Delaware Electric Cooperative,Final,352,29,0,0,381
2014,10,DE,5335,City of Dover - (DE),Final,21,18,0,0,39
2014,10,DE,13519,City of Newark - (DE),Final,45,0,6,0,51
2014,10,DE,99999,State Adjustment,Final,0,0,0,0,0
2014,10,FL,6452,Florida Power & Light Co,Final,2468,697,0,0,3165
2014,10,FL,6455,"Duke Energy Florida, Inc",Final,1626,291,5,0,1922
2014,10,FL,6457,Florida Public Utilities Co,Final,59,0,0,0,59
2014,10,FL,7801,Gulf Power Co,Final,267,110,0,0,377
2014,10,FL,9617,JEA,Final,202,27,0,0,229
2014,10,FL,18454,Tampa Electric Co,Final,441,92,0,0,533
2014,10,FL,99999,State Adjustment,Final,0,0,0,0,0
2014,10,GA,3916,Cobb Electric Membership Corp,Final,31,5,0,0,36
2014,10,GA,7140,Georgia Power Co,Final,196,65,6,0,267
2014,10,GA,99999,State Adjustment,Final,0,0,0,0,0
2014,10,HI,8287,Hawaii Electric Light Co Inc,Final,6530,428,0,0,6958
2014,10,HI,10071,Kauai Island Utility Cooperative,Final,2070,177,0,0,2247
2014,10,HI,11843,Maui Electric Co Ltd,Final,6297,465,0,0,6762
2014,10,HI,19547,Hawaiian Electric Co Inc,Final,33434,814,0,0,34248
2014,10,HI,99999,State Adjustment,Final,0,0,0,0,0
2014,10,IA,9417,Interstate Power and Light Co,Final,633,531,24,0,1188
2014,10,IA,12341,MidAmerican Energy Co,Final,96,51,3,0,150
2014,10,IA,99999,State Adjustment,Final,0,0,0,0,0
2014,10,ID,9187,City of Idaho Falls - (ID),Final,3,3,0,0,6
2014,10,ID,9191,Idaho Power Co,Final,368,91,1,0,460
2014,10,ID,10454,Kootenai Electric Cooperative,Final,18,0,0,0,18
2014,10,ID,11273,Lower Valley Energy Inc,Final,3,0,0,0,3
2014,10,ID,14354,PacifiCorp,Final,109,24,0,0,133
2014,10,ID,20169,Avista Corp,Final,32,10,0,0,42
2014,10,ID,99999,State Adjustment,Final,0,0,0,0,0
2014,10,IL,4110,Commonwealth Edison Co,Final,350,70,0,0,420
2014,10,IL,12341,MidAmerican Energy Co,Final,12,4,0,0,16
2014,10,IL,13032,Mt Carmel Public Utility Co,Final,3,1,0,0,4
2014,10,IL,56697,Ameren Illinois Company,Final,331,105,0,0,436
2014,10,IL,99999,State Adjustment,Final,0,0,0,0,0
2014,10,IN,9273,Indianapolis Power & Light Co,Final,46,9,0,0,55
2014,10,IN,9324,Indiana Michigan Power Co,Final,72,24,0,0,96
2014,10,IN,13756,Northern Indiana Pub Serv Co,Final,72,12,0,0,84
2014,10,IN,15470,Duke Energy Indiana Inc,Final,241,70,0,0,311
2014,10,IN,17633,Southern Indiana Gas & Elec Co,Final,76,11,0,0,87
2014,10,IN,99999,State Adjustment,Final,0,0,0,0,0
2014,10,KS,9996,City of Kansas City - (KS),Final,2,2,0,0,4
2014,10,KS,10000,Kansas City Power & Light Co,Final,41,15,0,0,56
2014,10,KS,10005,Kansas Gas & Electric Co,Final,62,14,0,0,76
2014,10,KS,22500,Westar Energy Inc,Final,145,45,0,0,190
2014,10,KS,99999,State Adjustment,Final,0,0,0,0,0
2014,10,KY,9964,Kenergy Corp,Final,3,0,0,0,3
2014,10,KY,10171,Kentucky Utilities Co,Final,61,15,0,0,76
2014,10,KY,11249,Louisville Gas & Electric Co,Final,139,19,0,0,158
2014,10,KY,17564,South Kentucky Rural E C C,Final,7,0,0,0,7
2014,10,KY,19446,Duke Energy Kentucky,Final,22,10,0,0,32
2014,10,KY,22053,Kentucky Power Co,Final,3,4,0,0,7
2014,10,KY,49998,City of Berea Municipal Utility,Final,6,5,0,0,11
2014,10,KY,99999,State Adjustment,Final,0,0,0,0,0
2014,10,LA,3265,Cleco Power LLC,Final,1756,92,0,0,1848
2014,10,LA,11241,Entergy Louisiana LLC,Final,4524,171,0,0,4695
2014,10,LA,13478,Entergy New Orleans Inc,Final,4652,22,0,0,4674
2014,10,LA,17698,Southwestern Electric Power Co,Final,885,117,0,0,1002
2014,10,LA,55936,Entergy Gulf States - LA LLC,Final,822,267,0,0,1089
2014,10,LA,99999,State Adjustment,Final,0,0,0,0,0
2014,10,MA,6374,Fitchburg Gas & Elec Light Co,Final,268,17,3,0,288
2014,10,MA,8774,City of Holyoke - (MA),Final,2,3,0,0,5
2014,10,MA,11804,Massachusetts Electric Co,Final,7833,1065,0,0,8898
2014,10,MA,13206,Nantucket Electric Co,Final,11,3,0,0,14
2014,10,MA,15748,Town of Reading - (MA),Final,25,0,1,0,26
2014,10,MA,20455,Western Massachusetts Electric Company,Final,1356,155,6,0,1517
2014,10,MA,54913,NSTAR Electric Company,Final,7432,872,165,0,8469
2014,10,MA,99999,State Adjustment,Final,0,0,0,0,0
2014,10,MD,1167,Baltimore Gas & Electric Co,Final,4921,289,0,0,5210
2014,10,MD,5027,Delmarva Power,Final,584,81,2,0,667
2014,10,MD,15263,The Potomac Edison Company,Final,931,73,1,0,1005
2014,10,MD,15270,Potomac Electric Power Co,Final,2099,89,0,0,2188
2014,10,MD,99999,State Adjustment,Final,0,0,0,0,0
2014,10,ME,1179,Emera Maine,Final,341,53,2,0,396
2014,10,ME,3266,Central Maine Power Co,Final,1351,173,0,0,1524
2014,10,ME,99999,State Adjustment,Final,0,0,0,0,0
2014,10,MI,392,Alpena Power Co,Final,17,1,0,0,18
2014,10,MI,3828,Cloverland Electric Co-op,Final,20,7,0,0,27
2014,10,MI,4254,Consumers Energy Co,Final,268,58,0,0,326
2014,10,MI,5109,DTE Electric Company,Final,875,227,11,0,1113
2014,10,MI,9324,Indiana Michigan Power Co,Final,19,6,1,0,26
2014,10,MI,10704,City of Lansing - (MI),Final,3,2,0,0,5
2014,10,MI,19578,Upper Peninsula Power Co,Final,67,3,0,0,70
2014,10,MI,20847,Wisconsin Electric Power Co,Final,17,6,0,0,23
2014,10,MI,20860,Wisconsin Public Service Corp,Final,5,0,0,0,5
2014,10,MI,99999,State Adjustment,Final,0,0,0,0,0
2014,10,MN,689,Connexus Energy,Final,30,0,1,0,31
2014,10,MN,5574,East Central Energy,Final,29,10,0,0,39
2014,10,MN,9417,Interstate Power and Light Co,Final,22,8,1,0,31
2014,10,MN,12647,"ALLETE, Inc.",Final,84,31,1,0,116
2014,10,MN,13781,Northern States Power Co - Minnesota,Final,569,269,23,0,861
2014,10,MN,14232,Otter Tail Power Co,Final,4,11,0,0,15
2014,10,MN,16181,Rochester Public Utilities,Final,30,4,0,0,34
2014,10,MN,17267,Sioux Valley SW Elec Coop,Final,6,3,0,0,9
2014,10,MN,20996,Wright-Hennepin Coop Elec Assn,Final,10,2,0,0,12
2014,10,MN,25177,Dakota Electric Association,Final,29,15,0,0,44
2014,10,MN,99999,State Adjustment,Final,0,0,0,0,0
2014,10,MO,4675,Cuivre River Electric Coop Inc,Final,6,0,0,0,6
2014,10,MO,5860,Empire District Electric Co,Final,31,5,2,0,38
2014,10,MO,9231,City of Independence - (MO),Final,2,7,0,0,9
2014,10,MO,10000,Kansas City Power & Light Co,Final,235,530,0,0,765
2014,10,MO,12698,KCP&L Greater Missouri Operations Co.,Final,838,610,17,0,1465
2014,10,MO,17833,City Utilities of Springfield - (MO),Final,8,4,0,0,12
2014,10,MO,19436,Union Electric Co - (MO),Final,2170,1324,0,0,3494
2014,10,MO,99999,State Adjustment,Final,0,0,0,0,0
2014,10,MS,3841,Coast Electric Power Assn,Final,8,2,1,0,11
2014,10,MS,17647,Southern Pine Elec Power Assn,Final,1,1,0,0,2
2014,10,MS,99999,State Adjustment,Final,0,0,0,0,0
2014,10,MT,6395,Flathead Electric Coop Inc,Final,29,5,0,0,34
2014,10,MT,12692,"Missoula Electric Coop, Inc",Final,17,2,0,0,19
2014,10,MT,12825,NorthWestern Energy LLC - (MT),Final,1040,293,0,0,1333
2014,10,MT,19603,USBIA-Mission Valley Power,Final,13,0,0,0,13
2014,10,MT,20997,Yellowstone Valley Elec Co-op,Final,10,0,0,0,10
2014,10,MT,99999,State Adjustment,Final,0,0,0,0,0
2014,10,NC,3046,Duke Energy Progress - (NC),Final,948,85,0,0,1033
2014,10,NC,5416,"Duke Energy Carolinas, LLC",Final,616,77,1,0,694
2014,10,NC,9837,Jones-Onslow Elec Member Corp,Final,16,0,0,0,16
2014,10,NC,16496,Rutherford Elec Member Corp,Final,45,0,0,0,45
2014,10,NC,19876,Virginia Electric & Power Co,Final,16,12,0,0,28
2014,10,NC,24889,Brunswick Electric Member Corp,Final,56,6,0,0,62
2014,10,NC,99999,State Adjustment,Final,0,0,0,0,0
2014,10,ND,12087,McKenzie Electric Coop Inc,Final,3,0,0,0,3
2014,10,ND,12301,Nodak Electric Coop Inc,Final,10,0,1,0,11
2014,10,ND,14232,Otter Tail Power Co,Final,3,2,0,0,5
2014,10,ND,19790,Verendrye Electric Coop Inc,Final,4,0,0,0,4
2014,10,ND,24949,Cass County Elec Coop Inc,Final,37,0,0,0,37
2014,10,ND,99999,State Adjustment,Final,0,0,0,0,0
2014,10,NE,4373,Cornhusker Public Power Dist,Final,3,0,0,0,3
2014,10,NE,6779,City of Fremont - (NE),Final,1,0,0,0,1
2014,10,NE,11018,Lincoln Electric System,Final,26,12,2,0,40
2014,10,NE,11251,Loup River Public Power Dist,Final,0,0,2,0,2
2014,10,NE,12539,Midwest Electric Member Corp,Final,3,0,0,0,3
2014,10,NE,13337,Nebraska Public Power District,Final,11,26,0,0,37
2014,10,NE,13664,Norris Public Power District,Final,16,2,0,0,18
2014,10,NE,14127,Omaha Public Power District,Final,31,5,0,0,36
2014,10,NE,17642,Southern Public Power District,Final,7,1,0,0,8
2014,10,NE,99999,State Adjustment,Final,0,0,0,0,0
2014,10,NH,13441,New Hampshire Elec Coop Inc,Final,389,32,3,0,424
2014,10,NH,15472,Public Service Co of NH,Final,952,182,6,0,1140
2014,10,NH,24590,Unitil Energy Systems,Final,114,22,3,0,139
2014,10,NH,26510,Liberty Utilities (Granite State Electri,Final,118,10,0,0,128
2014,10,NH,99999,State Adjustment,Final,0,0,0,0,0
2014,10,NJ,963,Atlantic City Electric Co,Final,5972,725,36,0,6733
2014,10,NJ,9726,Jersey Central Power & Lt Co,Final,11043,1242,26,0,12311
2014,10,NJ,15477,Public Service Elec & Gas Co,Final,9869,2035,21,0,11925
2014,10,NJ,16213,Rockland Electric Co,Final,177,89,1,0,267
2014,10,NJ,99999,State Adjustment,Final,0,0,0,0,0
2014,10,NM,3287,"Central Valley Elec Coop, Inc",Final,1,0,0,0,1
2014,10,NM,5701,El Paso Electric Co,Final,1660,90,0,0,1750
2014,10,NM,6204,City of Farmington - (NM),Final,64,6,0,0,70
2014,10,NM,11204,Los Alamos County,Final,38,0,0,0,38
2014,10,NM,15473,Public Service Co of NM,Final,3943,403,0,0,4346
2014,10,NM,17718,Southwestern Public Service Co,Final,40,83,3,0,126
2014,10,NM,99999,State Adjustment,Final,0,0,0,0,0
2014,10,NV,2008,City of Boulder City - (NV),Final,3,3,0,0,6
2014,10,NV,13073,"Mt Wheeler Power, Inc",Final,3,5,0,0,8
2014,10,NV,13407,Nevada Power Co,Final,2374,223,63,0,2660
2014,10,NV,17166,Sierra Pacific Power Co,Final,984,233,6,0,1223
2014,10,NV,19840,"Valley Electric Assn, Inc",Final,110,11,0,0,121
2014,10,NV,99999,State Adjustment,Final,0,0,0,0,0
2014,10,NY,3249,Central Hudson Gas & Elec Corp,Final,2233,267,0,0,2500
2014,10,NY,4226,Consolidated Edison Co-NY Inc,Final,2695,660,0,0,3355
2014,10,NY,11171,Long Island Power Authority,Final,9972,918,0,0,10890
2014,10,NY,13511,New York State Elec & Gas Corp,Final,2160,417,0,0,2577
2014,10,NY,13573,Niagara Mohawk Power Corp.,Final,3970,1093,17,0,5080
2014,10,NY,14154,Orange & Rockland Utils Inc,Final,1269,92,1,0,1362
2014,10,NY,16183,Rochester Gas & Electric Corp,Final,300,86,0,0,386
2014,10,NY,99999,State Adjustment,Final,0,0,0,0,0
2014,10,OH,3542,Duke Energy Ohio Inc,Final,311,138,0,0,449
2014,10,OH,3755,Cleveland Electric Illum Co,Final,111,78,6,0,195
2014,10,OH,4922,Dayton Power & Light Co,Final,163,55,0,0,218
2014,10,OH,13998,Ohio Edison Co,Final,290,114,7,0,411
2014,10,OH,14006,Ohio Power Co,Final,484,183,27,0,694
2014,10,OH,18997,The Toledo Edison Co,Final,74,67,6,0,147
2014,10,OH,99999,State Adjustment,Final,0,0,0,0,0
2014,10,OK,5860,Empire District Electric Co,Final,0,1,0,0,1
2014,10,OK,13734,Northeast Oklahoma Electric Co,Final,8,1,0,0,9
2014,10,OK,14062,Oklahoma Electric Coop Inc,Final,56,0,0,0,56
2014,10,OK,14063,Oklahoma Gas & Electric Co,Final,215,30,0,0,245
2014,10,OK,15474,Public Service Co of Oklahoma,Final,82,14,0,0,96
2014,10,OK,19785,Verdigris Valley Elec Coop Inc,Final,11,0,0,0,11
2014,10,OK,99999,State Adjustment,Final,0,0,0,0,0
2014,10,OR,6022,City of Eugene - (OR),Final,206,20,0,0,226
2014,10,OR,9191,Idaho Power Co,Final,5,6,2,0,13
2014,10,OR,14354,PacifiCorp,Final,3174,524,106,0,3804
2014,10,OR,15248,Portland General Electric Co,Final,3842,312,0,0,4154
2014,10,OR,18260,Surprise Valley Electrification,Final,1,1,0,0,2
2014,10,OR,40437,Emerald People's Utility Dist,Final,52,8,0,0,60
2014,10,OR,99999,State Adjustment,Final,0,0,0,0,0
2014,10,PA,3597,Citizens Electric Co - (PA),Final,16,6,1,0,23
2014,10,PA,5487,Duquesne Light Co,Final,231,44,1,0,276
2014,10,PA,12390,Metropolitan Edison Co,Final,1483,198,14,0,1695
2014,10,PA,14711,Pennsylvania Electric Co,Final,348,66,2,0,416
2014,10,PA,14715,PPL Electric Utilities Corp,Final,2913,477,40,0,3430
2014,10,PA,14716,Pennsylvania Power Co,Final,46,19,1,0,66
2014,10,PA,14940,PECO Energy Co,Final,2336,252,32,0,2620
2014,10,PA,15045,Pike County Light & Power Co,Final,3,1,0,0,4
2014,10,PA,19390,"UGI Utilities, Inc",Final,69,8,3,0,80
2014,10,PA,20334,Wellsborough Electric Co,Final,7,3,0,0,10
2014,10,PA,20387,West Penn Power Company,Final,401,39,5,0,445
2014,10,PA,99999,State Adjustment,Final,0,0,0,0,0
2014,10,RI,1857,Block Island Power Co,Final,2,0,0,0,2
2014,10,RI,13214,The Narragansett Electric Co,Final,294,107,0,0,401
2014,10,RI,99999,State Adjustment,Final,0,0,0,0,0
2014,10,SC,1613,Berkeley Electric Coop Inc,Final,26,0,0,0,26
2014,10,SC,3046,Duke Energy Progress - (NC),Final,5,3,0,0,8
2014,10,SC,5416,"Duke Energy Carolinas, LLC",Final,138,19,0,0,157
2014,10,SC,14398,Palmetto Electric Coop Inc,Final,10,2,0,0,12
2014,10,SC,17539,South Carolina Electric&Gas Company,Final,235,0,0,0,235
2014,10,SC,17543,South Carolina Public Service Authority,Final,2,0,1,0,3
2014,10,SC,99999,State Adjustment,Final,0,0,0,0,0
2014,10,SD,1769,"Black Hills Electric Coop, Inc",Final,6,0,0,0,6
2014,10,SD,13337,Nebraska Public Power District,Final,0,1,0,0,1
2014,10,SD,14232,Otter Tail Power Co,Final,1,4,0,0,5
2014,10,SD,17267,Sioux Valley SW Elec Coop,Final,13,5,0,0,18
2014,10,SD,19293,Southeastern Electric Coop Inc - (SD),Final,0,2,0,0,2
2014,10,SD,20401,West River Electric Assn Inc,Final,22,2,0,0,24
2014,10,SD,99999,State Adjustment,Final,0,0,0,0,0
2014,10,TN,10331,Kingsport Power Co,Final,8,5,0,0,13
2014,10,TN,99999,State Adjustment,Final,0,0,0,0,0
2014,10,TX,5701,El Paso Electric Co,Final,411,56,0,0,467
2014,10,TX,16604,City of San Antonio - (TX),Final,1915,265,0,0,2180
2014,10,TX,17008,Sharyland Utilities LP,Final,46,6,0,0,52
2014,10,TX,17698,Southwestern Electric Power Co,Final,28,20,0,0,48
2014,10,TX,44372,Oncor Electric Delivery Company LLC,Final,3408,471,0,0,3879
2014,10,TX,55937,Entergy Texas Inc.,Final,124,19,0,0,143
2014,10,TX,99999,State Adjustment,Final,0,0,0,0,0
2014,10,UT,2010,City of Bountiful,Final,28,2,0,0,30
2014,10,UT,11135,City of Logan - (UT),Final,16,1,0,0,17
2014,10,UT,12866,Moon Lake Electric Assn Inc,Final,4,1,0,0,5
2014,10,UT,14354,PacifiCorp,Final,2862,359,26,0,3247
2014,10,UT,15444,Provo City Corp,Final,51,0,0,0,51
2014,10,UT,17845,City of Springville - (UT),Final,10,1,0,0,11
2014,10,UT,17874,City of St George,Final,50,10,1,0,61
2014,10,UT,18206,Strawberry Electric Serv Dist,Final,27,0,0,0,27
2014,10,UT,99999,State Adjustment,Final,0,0,0,0,0
2014,10,VA,84,A & N Electric Coop,Final,17,8,0,0,25
2014,10,VA,733,Appalachian Power Co,Final,362,44,1,0,407
2014,10,VA,17066,Shenandoah Valley Elec Coop,Final,100,8,0,0,108
2014,10,VA,19876,Virginia Electric & Power Co,Final,948,144,1,0,1093
2014,10,VA,19882,Virginia Tech Electric Service,Final,16,4,0,0,20
2014,10,VA,40228,Rappahannock Electric Coop,Final,146,10,0,0,156
2014,10,VA,99999,State Adjustment,Final,0,0,0,0,0
2014,10,VT,2548,City of Burlington Electric - (VT),Final,62,29,1,0,92
2014,10,VT,7601,Green Mountain Power Corp,Final,2752,172,4,0,2928
2014,10,VT,19791,"Vermont Electric Cooperative, Inc",Final,488,24,0,0,512
2014,10,VT,99999,State Adjustment,Final,0,0,0,0,0
2014,10,WA,3660,PUD No 1 of Clark County - (WA),Final,199,13,0,0,212
2014,10,WA,14354,PacifiCorp,Final,178,34,3,0,215
2014,10,WA,15500,Puget Sound Energy Inc,Final,2181,207,1,0,2389
2014,10,WA,16868,City of Seattle - (WA),Final,1402,119,0,0,1521
2014,10,WA,17470,PUD 1 of Snohomish County,Final,454,62,0,0,516
2014,10,WA,18429,City of Tacoma  - (WA),Final,127,4,0,0,131
2014,10,WA,20169,Avista Corp,Final,188,29,0,0,217
2014,10,WA,99999,State Adjustment,Final,0,0,0,0,0
2014,10,WI,4715,Dahlberg Light & Power Co,Final,5,0,0,0,5
2014,10,WI,5574,East Central Energy,Final,7,0,0,0,7
2014,10,WI,11479,Madison Gas & Electric Co,Final,124,43,0,0,167
2014,10,WI,13697,North Central Power Co Inc,Final,4,0,0,0,4
2014,10,WI,13815,Northwestern Wisconsin Elec Co,Final,12,5,0,0,17
2014,10,WI,20847,Wisconsin Electric Power Co,Final,365,183,0,0,548
2014,10,WI,20856,Wisconsin Power & Light Co,Final,227,179,0,0,406
2014,10,WI,20860,Wisconsin Public Service Corp,Final,303,153,0,0,456
2014,10,WI,99999,State Adjustment,Final,0,0,0,0,0
2014,10,WV,733,Appalachian Power Co,Final,52,21,1,0,74
2014,10,WV,12796,Monongahela Power Co,Final,101,16,0,0,117
2014,10,WV,15263,The Potomac Edison Company,Final,182,13,0,0,195
2014,10,WV,20521,Wheeling Power Co,Final,17,1,0,0,18
2014,10,WV,99999,State Adjustment,Final,0,0,0,0,0
2014,10,WY,3461,Cheyenne Light Fuel & Power Co,Final,105,6,0,0,111
2014,10,WY,8566,High Plains Power Inc,Final,34,5,0,0,39
2014,10,WY,11273,Lower Valley Energy Inc,Final,47,14,7,0,68
2014,10,WY,14354,PacifiCorp,Final,143,45,0,0,188
2014,10,WY,19156,Powder River Energy Corp,Final,24,4,0,0,28
2014,10,WY,27058,"High West Energy, Inc",Final,60,0,1,0,61
2014,10,WY,99999,State Adjustment,Final,0,0,0,0,0
2014,11,AK,219,Alaska Power and Telephone Co,Final,3,1,0,0,4
2014,11,AK,599,Anchorage Municipal Light and Power,Final,0,2,0,0,2
2014,11,AK,3522,Chugach Electric Assn Inc,Final,5,6,0,0,11
2014,11,AK,7353,Golden Valley Elec Assn Inc,Final,44,10,3,0,57
2014,11,AK,11824,Matanuska Electric Assn Inc,Final,39,8,0,0,47
2014,11,AK,19558,Homer Electric Assn Inc,Final,62,9,0,0,71
2014,11,AK,99999,State Adjustment,Final,0,0,0,0,0
2014,11,AL,195,Alabama Power Co,Final,62,17,0,0,79
2014,11,AL,99999,State Adjustment,Final,0,0,0,0,0
2014,11,AR,814,Entergy Arkansas Inc,Final,108,21,0,0,129
2014,11,AR,817,Arkansas Valley Elec Coop Corp,Final,22,1,0,0,23
2014,11,AR,3093,Carroll Electric Coop Corp - (AR),Final,63,0,0,0,63
2014,11,AR,5860,Empire District Electric Co,Final,1,0,0,0,1
2014,11,AR,6342,First Electric Coop Corp,Final,34,0,0,0,34
2014,11,AR,13718,City of North Little Rock - (AR),Final,3,5,0,0,8
2014,11,AR,14063,Oklahoma Gas & Electric Co,Final,11,4,0,0,15
2014,11,AR,17698,Southwestern Electric Power Co,Final,13,12,0,0,25
2014,11,AR,99999,State Adjustment,Final,0,0,0,0,0
2014,11,AZ,176,Ajo Improvement Co,Final,0,3,0,0,3
2014,11,AZ,803,Arizona Public Service Co,Final,28837,1087,0,0,29924
2014,11,AZ,12919,Morenci Water and Electric,Final,0,3,0,0,3
2014,11,AZ,16572,Salt River Project,Final,11295,297,50,0,11642
2014,11,AZ,19189,Trico Electric Cooperative Inc,Final,807,17,0,0,824
2014,11,AZ,19728,"UNS Electric, Inc",Final,1252,80,10,0,1342
2014,11,AZ,21538,"Mohave Electric Cooperative, I",Final,354,62,0,0,416
2014,11,AZ,24211,Tucson Electric Power Co,Final,5643,59,233,0,5935
2014,11,AZ,99999,State Adjustment,Final,0,0,0,0,0
2014,11,CA,9216,Imperial Irrigation District,Final,1228,124,0,0,1352
2014,11,CA,11208,Los Angeles Department of Water & Power,Final,13450,618,0,0,14068
2014,11,CA,12745,Modesto Irrigation District,Final,1375,62,22,0,1459
2014,11,CA,14328,Pacific Gas & Electric Co,Final,139697,4799,1422,0,145918
2014,11,CA,14354,PacifiCorp,Final,149,23,7,0,179
2014,11,CA,14534,City of Pasadena - (CA),Final,260,19,0,0,279
2014,11,CA,16534,Sacramento Municipal Util Dist,Final,7502,224,39,0,7765
2014,11,CA,16609,San Diego Gas & Electric Co,Final,45064,970,40,0,46074
2014,11,CA,17609,Southern California Edison Co,Final,96292,3106,521,0,99919
2014,11,CA,17612,Bear Valley Electric Service,Final,116,0,0,0,116
2014,11,CA,19281,Turlock Irrigation District,Final,805,16,84,0,905
2014,11,CA,99999,State Adjustment,Final,0,0,0,0,0
2014,11,CO,3989,City of Colorado Springs - (CO),Final,315,63,0,0,378
2014,11,CO,6604,City of Fort Collins - (CO),Final,286,47,3,0,336
2014,11,CO,9336,Intermountain Rural Elec Assn,Final,322,4,0,0,326
2014,11,CO,12866,Moon Lake Electric Assn Inc,Final,0,5,0,0,5
2014,11,CO,15257,"Poudre Valley R  E  A, Inc",Final,144,9,0,0,153
2014,11,CO,15466,Public Service Co of Colorado,Final,19909,2054,10,0,21973
2014,11,CO,16603,"San Luis Valley R E C, Inc",Final,49,9,2,0,60
2014,11,CO,19499,"United Power, Inc",Final,254,11,1,0,266
2014,11,CO,27058,"High West Energy, Inc",Final,1,0,0,0,1
2014,11,CO,56146,Black Hills/Colorado Elec.Util,Final,589,183,2,0,774
2014,11,CO,99999,State Adjustment,Final,0,0,0,0,0
2014,11,CT,4176,Connecticut Light & Power Co,Final,5719,625,18,0,6362
2014,11,CT,7716,Groton Dept of Utilities - (CT),Final,2,0,0,0,2
2014,11,CT,19497,United Illuminating Co,Final,937,72,10,0,1019
2014,11,CT,20038,Town of Wallingford - (CT),Final,3,2,0,0,5
2014,11,CT,99999,State Adjustment,Final,0,0,0,0,0
2014,11,DC,15270,Potomac Electric Power Co,Final,1362,88,0,0,1450
2014,11,DC,99999,State Adjustment,Final,0,0,0,0,0
2014,11,DE,5027,Delmarva Power,Final,1457,195,8,0,1660
2014,11,DE,5070,Delaware Electric Cooperative,Final,352,29,0,0,381
2014,11,DE,5335,City of Dover - (DE),Final,23,18,0,0,41
2014,11,DE,13519,City of Newark - (DE),Final,45,0,6,0,51
