scorer,DeepCut_resnet50_SocialObjectRatJul24shuffle1_500000,DeepCut_resnet50_SocialObjectRatJul24shuffle1_500000,DeepCut_resnet50_SocialObjectRatJul24shuffle1_500000,DeepCut_resnet50_SocialObjectRatJul24shuffle1_500000,DeepCut_resnet50_SocialObjectRatJul24shuffle1_500000,DeepCut_resnet50_SocialObjectRatJul24shuffle1_500000
bodyparts,Nose,Nose,Nose,Tail,Tail,Tail
coords,x,y,likelihood,x,y,likelihood
110,542.6675627231598,392.0317621231079,0.8976718783378601,360.1172218322754,325.31280422210693,0.8910941481590271
111,535.5023276805878,408.3549499511719,0.8902409076690674,358.12687969207764,310.0685133934021,0.8922975063323975
112,523.9616274833679,406.76266646385193,0.8999999761581421,360.19481658935547,295.637713432312,0.8999437689781189
113,503.7396152019501,412.85583597421646,0.8999999761581421,363.5574827194214,292.3031831383705,0.8999999761581421
114,485.5940034389496,424.84147357940674,0.8999999761581421,364.061279296875,288.5475606918335,0.8999994397163391
115,465.9803102016449,432.2902069091797,0.8999999761581421,365.1355094909668,283.2113837003708,0.8999999761581421
116,449.3324143886566,437.2213144302368,0.8999989032745361,368.257600069046,277.32146072387695,0.8999999761581421
117,436.02019632793963,438.5510621070862,0.8999999761581421,371.97405529022217,275.2406651377678,0.8999999761581421
118,414.87157011032104,441.1785457134247,0.8999999761581421,374.59797859191895,270.68472814559937,0.8999999761581421
119,403.883631773293,443.2912130355835,0.8999998569488525,382.11239552497864,270.07417345046997,0.8999999761581421
120,386.0428695678711,454.0403437614441,0.8999536037445068,391.5468575954437,268.69484186172485,0.8999998569488525
121,381.22374057769775,469.85763823986053,0.899992048740387,399.2125315666199,268.0491180419922,0.8999998569488525
122,383.11819648742676,478.12454056739807,0.899999737739563,404.76396530866623,266.82651710510254,0.8999995589256287
123,386.6125519275665,483.4971532821655,0.899864137172699,407.49442434310913,268.43910455703735,0.8999999761581421
124,387.78212435543537,486.2807893753052,0.8855800628662109,407.94367146492004,267.3588228225708,0.8999995589256287
125,390.4696378707886,488.3015193939209,0.0813099592924118,408.35191535949707,267.2408494949341,0.8999990224838257
126,390.36284494400024,488.4790554046631,0.0587681420147419,408.4697103500366,267.9699287414551,0.8999996781349182
127,379.765345454216,487.6421232223511,0.01208403054624796,410.3020428419113,267.834321975708,0.8999999761581421
128,379.0896363854408,489.83171463012695,0.0024396912194788456,413.98057675361633,274.01303350925446,0.8999999761581421
129,377.4795949459076,489.12016105651855,0.020153239369392395,420.50209045410156,278.09553480148315,0.8999998569488525
130,377.72466826438904,489.27476978302,0.011061018332839012,426.34412956237793,288.6389203071594,0.8999999761581421
131,378.5431535243988,487.9997663497925,0.0997081845998764,434.14703702926636,293.5277353525162,0.8999999761581421
132,378.5431535243988,487.9997663497925,0.0,440.31702613830566,296.7231693267822,0.8999999761581421
133,378.5431535243988,487.9997663497925,0.0,444.22555923461914,299.2438540458679,0.8999990224838257
134,378.5431535243988,487.9997663497925,0.0,445.36409282684326,299.3828929066658,0.8999998569488525
135,378.5431535243988,487.9997663497925,0.0,447.04480934143066,299.7304694354534,0.8999971747398376
136,378.5431535243988,487.9997663497925,0.0,445.40861320495605,301.36693251132965,0.8999995589256287
137,378.5431535243988,487.9997663497925,0.0,439.42611837387085,308.15161895751953,0.8999998569488525
138,378.5431535243988,487.9997663497925,0.0,436.18260358273983,311.43645763397217,0.8999923467636108
139,378.5431535243988,487.9997663497925,0.0,436.3349505364895,311.42852878570557,0.8999908566474915
140,378.5431535243988,487.9997663497925,0.0,436.253534078598,311.39890575408936,0.899991512298584
141,378.5431535243988,487.9997663497925,0.0,436.00306889996864,311.01305389404297,0.8999959826469421
142,378.5431535243988,487.9997663497925,0.0,435.7276334762573,309.98033905029297,0.8999995589256287
143,378.5431535243988,487.9997663497925,0.0,435.8780262172222,309.5932788848877,0.899999737739563
144,378.5431535243988,487.9997663497925,0.0,437.2668000459671,307.84543657302856,0.8999999761581421
145,378.5431535243988,487.9997663497925,0.0,437.81108951568604,306.7110652923584,0.8999999761581421
146,378.5431535243988,487.9997663497925,0.0,437.18146657943726,307.4177746772766,0.8999999761581421
147,378.5431535243988,487.9997663497925,0.0,437.04786789417267,306.9168448448181,0.8999999761581421
148,378.5431535243988,487.9997663497925,0.0,436.8924191594124,307.1105604171753,0.8999999761581421
149,378.5431535243988,487.9997663497925,0.0,440.5092830657959,303.6955988407135,0.8999999761581421
150,378.5431535243988,487.9997663497925,0.0,443.86443996429443,302.8835783004761,0.899999737739563
151,378.5431535243988,487.9997663497925,0.0,442.3789734840393,304.05643463134766,0.8999998569488525
152,378.5431535243988,487.9997663497925,0.0,444.49416732788086,304.8692259788513,0.8999975919723511
153,374.68875527381897,488.1050386428833,0.001349348807707429,448.8067388534546,302.99205255508423,0.8999999761581421
154,345.91114711761475,480.7524371147156,0.03980625793337822,454.39402055740356,301.1358336210251,0.8999999761581421
155,327.22341990470886,466.1991596221924,0.11897727847099304,459.3086633682251,298.3749692440033,0.899999737739563
156,322.4668152332306,438.1365222930908,0.8987789750099182,461.21272373199463,301.10519659519196,0.8999996781349182
157,329.10986948013306,423.6642417907715,0.8999865651130676,461.4814167022705,303.08673310279846,0.8999995589256287
158,322.34738063812256,405.9991273880005,0.8610994219779968,464.4287910461426,300.9099688529968,0.899964451789856
159,309.1115576028824,390.047869682312,0.8991220593452454,464.9901514053345,301.49685430526733,0.8998489379882812
160,295.6376905441284,384.75758838653564,0.8999137282371521,462.45407485961914,304.9270181655884,0.8999970555305481
161,281.01892375946045,381.66934061050415,0.8991097807884216,461.55213356018066,308.37283650040627,0.8999998569488525
162,275.31779956817627,378.7447729110718,0.8999982476234436,457.1540970802307,320.9793486595154,0.8999999761581421
163,267.8086977005005,382.1595034599304,0.8999938368797302,457.41688871383667,327.9329442977905,0.8999999761581421
164,269.8277359008789,402.9040217399597,0.8999998569488525,455.49561047554016,338.297212600708,0.8999999761581421
165,262.8984155654907,409.46778631210327,0.8999999761581421,454.2642674446106,346.5058307647705,0.8999999761581421
166,260.54364013671875,420.4280533194542,0.8999999761581421,450.1691040992737,348.7701692581177,0.8999982476234436
167,258.05144214630127,428.9287274479866,0.8999217748641968,448.10798501968384,349.6326675415039,0.8999986052513123
168,246.31433963775635,446.0924415588379,0.899962842464447,446.6221008300781,350.1770086288452,0.8999978303909302
169,233.39493703842163,460.6027589440346,0.797598123550415,446.5629873275757,350.22020149230957,0.8999974131584167
170,226.49549913406372,470.63931012153625,0.8995155096054077,443.9915747642517,352.6776809692383,0.8999991416931152
171,229.26214277744293,477.04787170886993,0.8993426561355591,440.76039457321167,356.5015163421631,0.8999986052513123
172,225.2202706336975,477.20026302337646,0.8672854900360107,439.62518215179443,357.24167716503143,0.8999999761581421
173,220.88700771331787,476.9398303627968,0.8706048130989075,431.96610283851624,362.48610031604767,0.8999999761581421
174,212.7991155385971,477.455526471138,0.6462057828903198,423.7328736782074,372.05417954176664,0.8999999761581421
175,206.9828531742096,477.2464805841446,0.8596988320350647,416.78475189208984,383.5804569721222,0.8999999761581421
176,190.58092069625854,477.08431124687195,0.8974133133888245,410.5402743816376,396.69850063323975,0.8999998569488525
177,184.9834885597229,477.45873939991,0.8058410882949829,407.4211461544037,403.8919372558594,0.8999998569488525
178,175.9458122253418,468.6506780385971,0.8999993205070496,404.84582901000977,408.83076190948486,0.8999991416931152
179,180.16474395990372,457.0311932563782,0.8999999761581421,402.03664922714233,411.7017102241516,0.89999920129776
180,180.8296359181404,444.6658525466919,0.8999999761581421,399.44590067863464,415.62982535362244,0.8999999761581421
181,182.59487318992615,445.0535601377487,0.8999999761581421,396.01818235963583,419.47124433517456,0.8999998569488525
182,178.90146732330322,435.8665781021118,0.8999999761581421,393.9590048789978,420.6674394607544,0.89999920129776
183,176.48452615737915,433.1601257324219,0.8999932408332825,391.7047755718231,422.4623980522156,0.8999999761581421
184,166.93880701065063,436.9926733970642,0.8999984860420227,390.0901765823364,425.0431241989136,0.8999999761581421
185,161.18858671188354,436.36557626724243,0.8999999761581421,389.36634135246277,427.68096923828125,0.8999999761581421
186,151.6322135925293,442.412784576416,0.8999996781349182,390.0938446521759,428.08142471313477,0.8999998569488525
187,149.34994173049927,443.275617480278,0.8999999761581421,390.125901222229,427.8836250305176,0.8999998569488525
188,147.66747173666954,446.53626346588135,0.8999999761581421,390.93519830703735,428.4076232910156,0.8999996781349182
189,145.35990405082703,454.143226146698,0.8999999761581421,392.1623649597168,429.56565856933594,0.8999969959259033
190,145.78090047836304,469.234880566597,0.8999999761581421,390.7474000453949,430.277006149292,0.8999943137168884
191,145.611398935318,476.315886169672,0.8999995589256287,387.41769272089005,428.3986749649048,0.8999998569488525
192,153.667377948761,482.1172637939453,0.8840113878250122,383.3353569507599,423.00622391700745,0.8999999761581421
193,153.8270239830017,481.82225275039673,0.8921439051628113,381.74414253234863,417.6040413379669,0.8999986052513123
194,145.96980333328247,481.08172702789307,0.8652119040489197,376.97881269454956,417.2899696826935,0.8999999761581421
195,128.3664891719818,473.9167392253876,0.899999737739563,375.1321487426758,417.09964394569397,0.8999965190887451
196,114.0599718093872,472.76807832717896,0.8970277905464172,368.695689201355,419.80202020704746,0.8999999761581421
197,108.92623472213745,468.11301808804274,0.8999991416931152,360.0121536254883,422.06379795074463,0.8999999761581421
198,103.38593244552612,455.434033870697,0.8999971747398376,353.95766258239746,424.308632850647,0.8999998569488525
199,96.76312351226807,442.57682704925537,0.8999979496002197,340.8265988230705,430.20531845092773,0.8999980688095093
200,90.25388312339783,441.8122081756592,0.8999940752983093,337.2685408592224,438.6282262802124,0.8998225927352905
201,87.27795720100403,451.93379078805447,0.8999999761581421,325.9804011583328,438.9289140701294,0.8999659419059753
202,78.46221804618835,460.45314303040504,0.8999998569488525,319.9458374977112,436.30976486206055,0.8999975323677063
203,70.31161880493164,468.9715279340744,0.8999999761581421,305.67824053764343,431.61501145362854,0.8999999761581421
204,59.39859104156494,478.6348159313202,0.7398515343666077,301.3995090723038,427.7782245874405,0.8999999761581421
205,76.16373892128468,479.291344165802,0.36241647601127625,298.84675312042236,428.16595135629177,0.8999999761581421
206,98.56350803375244,477.68535912036896,0.16273142397403717,293.99987256526947,429.0192701816559,0.8999999761581421
207,104.45876431465149,479.990291595459,0.0011697403388097882,289.9066171646118,429.01325714588165,0.8999999761581421
208,63.330387353897095,484.2837619781494,0.002132094232365489,286.55140686035156,429.34685158729553,0.8999999761581421
209,76.56257140636444,469.952511548996,0.015333726070821285,280.78551387786865,429.2083988189697,0.8999868035316467
210,65.50702047348022,479.7767140865326,0.005911510903388262,278.73733615875244,427.793725296855,0.8982074856758118
211,69.83657276630402,463.36444091796875,0.867124617099762,278.34600830078125,427.0930325984955,0.8918768167495728
212,73.24669981002808,463.2594759464264,0.5733257532119751,279.2410001754761,426.0598499774933,0.8980535864830017
213,92.89581882953644,484.40251445770264,0.00410830695182085,282.75064182281494,423.20583176612854,0.8999987840652466
214,287.8531684875488,419.3625817298889,0.001126316376030445,283.0660009384155,421.52788865566254,0.899999737739563
215,287.8531684875488,419.3625817298889,0.0,287.2602262496948,417.5146999359131,0.8999999761581421
216,287.8531684875488,419.3625817298889,0.0,287.8238549232483,417.0040946006775,0.8999999761581421
217,287.8531684875488,419.3625817298889,0.0,287.70838260650635,416.9717798233032,0.8999999761581421
218,287.8531684875488,419.3625817298889,0.0,287.4626884460449,415.99224829673767,0.8999999761581421
219,287.8531684875488,419.3625817298889,0.0,287.9813656806946,413.6155061721802,0.8999912738800049
220,287.8531684875488,419.3625817298889,0.0,287.60851097106934,411.09188175201416,0.899999737739563
221,287.8531684875488,419.3625817298889,0.0,288.12388372421265,409.69121265411377,0.8999999761581421
222,287.8531684875488,419.3625817298889,0.0,289.8580060005188,405.6113656759262,0.8999999761581421
223,150.4774465560913,481.88445949554443,0.001325011602602899,289.9249818325043,404.82060796022415,0.8999999761581421
224,150.4774465560913,481.88445949554443,0.0,290.7762860059738,404.0589527487755,0.8999999761581421
225,150.4774465560913,481.88445949554443,0.0,291.4468474984169,402.7344001531601,0.8999999761581421
226,150.4774465560913,481.88445949554443,0.0,291.85072012245655,402.0872437953949,0.8999999761581421
227,150.4774465560913,481.88445949554443,0.0,294.44637656211853,400.2294068336487,0.8999999761581421
228,150.4774465560913,481.88445949554443,0.0,295.9973659515381,400.31510496139526,0.8999999761581421
229,302.3797149658203,395.0736999511719,0.0010529258288443089,301.1762886047363,394.78512382507324,0.8998839855194092
230,93.407723903656,469.97075951099396,0.8410256505012512,304.47653818130493,394.45494174957275,0.8994451761245728
231,104.15556406974792,441.54240703582764,0.8999996781349182,305.1695384979248,396.33299255371094,0.8999967575073242
232,128.43606805801392,404.55329275131226,0.8995858430862427,308.4077625274658,396.8413133621216,0.8998587727546692
233,137.2573184967041,390.22087049484253,0.8999938368797302,309.48769187927246,404.04901157319546,0.8999975919723511
234,148.91721308231354,375.5383858680725,0.8999998569488525,309.36462688446045,408.8376545906067,0.8999873399734497
235,160.67484617233276,364.99993056058884,0.8999395966529846,309.6482343673706,413.86449563503265,0.8999648094177246
236,170.88617086410522,344.4820165634155,0.8999998569488525,308.9561586380005,420.9824346899986,0.8999993205070496
237,167.01906967163086,335.42841958999634,0.8999999761581421,306.3835988044739,423.63447976112366,0.8999999761581421
238,162.69878101348877,330.07987117767334,0.8999998569488525,306.55018281936646,425.0750107765198,0.8999998569488525
239,152.93526649475098,316.24637746810913,0.8999995589256287,306.58636379241943,430.15838742256165,0.8999982476234436
240,148.17828273773193,312.49763107299805,0.8999975323677063,303.7028098106384,436.44387716054916,0.8999998569488525
241,127.12709856033325,310.8246512413025,0.8999999761581421,301.3875330686569,440.26932525634766,0.8999998569488525
242,116.46583652496338,301.93092715740204,0.899998664855957,298.8898010253906,445.49911653995514,0.8999966382980347
243,114.7350389957428,289.9434816837311,0.8999999761581421,290.5617895126343,452.4575548171997,0.8999830484390259
244,111.12918996810913,275.5006170272827,0.8999950289726257,269.6142627000809,458.6592779159546,0.8466390371322632
245,107.45298629999161,266.213191986084,0.8999991416931152,251.9602408260107,456.170373916626,0.8996012210845947
246,101.50011849403381,263.18518829345703,0.8999999761581421,237.59688234329224,449.94354724884033,0.8999990224838257
247,91.51536765694618,259.66262912750244,0.8999994397163391,229.3178014755249,448.5815052986145,0.8999984860420227
248,89.63691854476929,253.52914333343506,0.8814560174942017,221.0735592842102,438.8454360961914,0.899999737739563
249,85.69240355491638,257.90804862976074,0.8999995589256287,215.91871738433838,428.90743535757065,0.8999999761581421
250,83.82391023635864,271.22652530670166,0.8999999761581421,216.37883186340332,424.34955167770386,0.8999999761581421
251,64.62449812889099,303.9553747177124,0.8999893665313721,217.31720399856567,424.483594417572,0.8999999761581421
252,48.22065496444702,315.2977991104126,0.8999999761581421,218.22608721256256,425.15582180023193,0.8999999761581421
253,33.208800315856934,328.4094924926758,0.8999933004379272,216.44459867477417,424.438681602478,0.8999999761581421
254,22.04757785797119,335.8719561100006,0.8999996781349182,214.36254262924194,423.649276971817,0.8999999761581421
255,8.165867805480957,347.5538430213928,0.8999715447425842,214.1013741493225,424.42310190200806,0.8999999761581421
256,1.236440658569336,354.2560465335846,0.8995856046676636,215.71969032287598,425.84813690185547,0.8999999761581421
257,1.2210381031036377,368.91972255706787,0.8990926742553711,213.49090576171875,420.9624192714691,0.8999999761581421
258,3.3881369829177856,375.1843240261078,0.8999814391136169,215.55070066452026,421.15985345840454,0.8999998569488525
259,9.130559921264648,382.0963373184204,0.8988847136497498,218.85520374774933,416.3918867111206,0.8999999761581421
